id,entityType,x,y,z
24756,RoutingNode,-454.503639473449,0,-260.55186575238
24757,RoutingNode,-327.932687156125,0,-720.358603661195
24758,RoutingNode,-674.618247250986,0,170.297197105374
24759,RoutingNode,-665.769653550595,0,15.9249428693725
24760,RoutingNode,-592.48958840839,0,21.6997952587326
24761,RoutingNode,-599.883810013414,0,26.1249966515285
24762,RoutingNode,-686.109847321113,0,-868.889403075588
24763,RoutingNode,-681.18596409193,0,-859.456571221509
24764,RoutingNode,-498.162683253438,0,-288.82148528253
24765,RoutingNode,-492.677734973705,0,-282.244766403701
24804,RoutingNode,649.924466351205,0,916.894297802069
24805,RoutingNode,210.424429430192,0,755.561337404876
24806,RoutingNode,184.721810866385,0,943.46339637013
24807,RoutingNode,178.084611474838,0,942.570722873868
24808,RoutingNode,288.595983007975,0,881.511301292518
24809,RoutingNode,286.204682119959,0,888.946392203771
24910,RoutingNode,-122.37733514111,0,747.642065269893
24992,RoutingNode,929.000282529144,0,-936.668332535936
24993,RoutingNode,929.000282529144,0,-936.668332535936
24994,RoutingNode,929.000282529144,0,-936.668332535936
24995,RoutingNode,933.149535747877,0,-925.322822526151
24996,RoutingNode,936.749205255882,0,-933.07456525007
24997,RoutingNode,925.40035622769,0,-928.919233571908
25592,RoutingNode,4.1620989995822,0,365.027833531722
25593,RoutingNode,-20.4724032111002,0,355.129432745151
25594,RoutingNode,-31.2716085873132,0,351.31931569594
25595,RoutingNode,-3.50674427150537,0,366.182690390848
25682,RoutingNode,936.749205255882,0,-933.07456525007
25683,RoutingNode,925.40035622769,0,-928.919233571908
25684,RoutingNode,901.894883423013,0,-581.029323889471
25685,RoutingNode,909.643447103174,0,-577.424491863959
25686,RoutingNode,933.149535747877,0,-925.322822526151
25687,RoutingNode,933.149535747877,0,-925.322822526151
25767,RoutingNode,936.749205255882,0,-933.07456525007
25768,RoutingNode,925.40035622769,0,-928.919233571908
25771,RoutingNode,547.974114845809,0,-962.618941088247
26419,RoutingNode,-50.0117608988531,0,320.766837172482
26420,RoutingNode,-56.3007738896195,0,315.791041810649
26421,RoutingNode,104.900566038209,0,153.339957044016
26422,RoutingNode,104.900566038209,0,153.339957044016
26423,RoutingNode,101.080383712004,0,141.448889602578
26424,RoutingNode,101.080383712004,0,141.448889602578
26425,RoutingNode,85.4695587519296,0,166.582503577205
26426,RoutingNode,61.7133016370347,0,186.29796356506
26427,RoutingNode,61.7133016370347,0,186.29796356506
26428,RoutingNode,59.6175764401214,0,193.821205743545
26429,RoutingNode,84.518260121019,0,174.333606805774
27339,RoutingNode,44.5982767944304,0,192.791814411897
27862,RoutingNode,745.465258690761,0,303.659147416325
27863,RoutingNode,322.694838527513,0,280.434023159287
27864,RoutingNode,311.255856569829,0,284.36338822864
27865,RoutingNode,734.117569780306,0,307.819717289049
28065,RoutingNode,844.270023269901,0,135.558032180523
28066,RoutingNode,847.869519069195,0,127.798424303286
28067,RoutingNode,806.454620275501,0,671.19979414783
28068,RoutingNode,803.283463455827,0,678.240292003199
28069,RoutingNode,852.021158254977,0,139.138170957905
28070,RoutingNode,852.021158254977,0,139.138170957905
28101,RoutingNode,557.831031431677,0,114.176512017914
28102,RoutingNode,569.184401618699,0,109.967729517975
28103,RoutingNode,561.453211073062,0,106.402048252352
28104,RoutingNode,561.453211073062,0,106.402048252352
28115,RoutingNode,569.184401618699,0,109.967729517975
28116,RoutingNode,557.831031431677,0,114.176512017914
28117,RoutingNode,847.869519069195,0,127.798424303286
28118,RoutingNode,844.270023269901,0,135.558032180523
28125,RoutingNode,-949.961519717825,0,-225.863655456831
28126,RoutingNode,-939.469824198467,0,-156.913167683959
28127,RoutingNode,-932.121546184219,0,-150.428963103536
28128,RoutingNode,-943.943271719496,0,-220.910564991705
28132,RoutingNode,-988.561054615047,0,-306.976692423754
28133,RoutingNode,-988.561054615047,0,-306.976692423754
28134,RoutingNode,-979.518132983741,0,-307.044113479956
28135,RoutingNode,-987.20862362098,0,-298.550403091795
28136,RoutingNode,-978.368694968831,0,-299.199830100762
28138,RoutingNode,-905.995852217823,0,-80.9885710989792
28139,RoutingNode,-829.008790995478,0,106.414177480718
28140,RoutingNode,-818.709895773971,0,111.171126668756
28141,RoutingNode,-826.211099501635,0,114.756491502301
28142,RoutingNode,-898.709190250182,0,-78.1803737341156
28171,RoutingNode,-560.838454190288,0,-321.184812015419
28172,RoutingNode,-979.518132983741,0,-307.044113479956
28173,RoutingNode,-979.518132983741,0,-307.044113479956
28174,RoutingNode,-979.518132983741,0,-307.044113479956
28175,RoutingNode,-987.20862362098,0,-298.550403091795
28176,RoutingNode,-978.368694968831,0,-299.199830100762
28177,RoutingNode,-559.878101702347,0,-311.358421357587
28178,RoutingNode,-978.368694968831,0,-299.199830100762
28179,RoutingNode,-978.368694968831,0,-299.199830100762
28180,RoutingNode,-989.708757939361,0,-302.880675309175
28181,RoutingNode,-989.708757939361,0,-302.880675309175
28182,RoutingNode,-996.914933705827,0,-299.367884294052
28183,RoutingNode,-996.914933705827,0,-299.367884294052
28184,RoutingNode,-987.20862362098,0,-298.550403091795
28185,RoutingNode,-686.622629677501,0,-586.984924657551
28186,RoutingNode,-681.717466509185,0,-578.285292683415
28225,RoutingNode,-483.602742823636,0,932.969490174363
28226,RoutingNode,-476.176810651333,0,937.191606661562
28227,RoutingNode,-479.375122207481,0,925.541992636481
28228,RoutingNode,-479.375122207481,0,925.541992636481
28274,RoutingNode,-476.176810651333,0,937.191606661562
28275,RoutingNode,-718.714320652928,0,890.222577733947
28276,RoutingNode,-730.365079250508,0,893.422902116441
28277,RoutingNode,-483.602742823636,0,932.969490174363
28402,RoutingNode,164.92918768355,0,-915.363125810386
28407,RoutingNode,153.444091320043,0,-929.77440724882
28409,RoutingNode,512.040257436312,0,-602.696997811312
28410,RoutingNode,515.640713774129,0,-610.445148074709
28411,RoutingNode,253.108962210415,0,-829.791360529301
28412,RoutingNode,254.336273067679,0,-806.187619062529
28413,RoutingNode,242.990908521119,0,-802.038876379885
28414,RoutingNode,246.585212131119,0,-809.787836244296
28415,RoutingNode,246.585212131119,0,-809.787836244296
28416,RoutingNode,286.819477316984,0,-267.828585918916
28417,RoutingNode,278.657492363731,0,-267.09852994939
28418,RoutingNode,278.657492363731,0,-267.09852994939
28429,RoutingNode,347.17178313527,0,-820.669970574003
28430,RoutingNode,344.879490511766,0,-791.254924104511
28431,RoutingNode,337.13563419684,0,-794.854684081801
28432,RoutingNode,340.748432939697,0,-802.602247279466
28433,RoutingNode,340.748432939697,0,-802.602247279466
28434,RoutingNode,323.301068200767,0,-617.227907248877
28435,RoutingNode,334.65694756417,0,-621.36842269145
28436,RoutingNode,344.879490511766,0,-791.254924104511
28437,RoutingNode,337.13563419684,0,-794.854684081801
28438,RoutingNode,326.913493681671,0,-624.973380782973
28439,RoutingNode,326.913493681671,0,-624.973380782973
28440,RoutingNode,295.823294304728,0,-262.147802681832
28441,RoutingNode,299.25413143513,0,-269.915521738675
28442,RoutingNode,299.25413143513,0,-269.915521738675
28591,RoutingNode,334.65694756417,0,-621.36842269145
28592,RoutingNode,240.934972703713,0,-628.58626431637
28593,RoutingNode,232.08001023257,0,-624.253482944281
28594,RoutingNode,323.301068200767,0,-617.227907248877
28595,RoutingNode,141.592885268738,0,-636.238726189458
28596,RoutingNode,254.336273067679,0,-806.187619062529
28597,RoutingNode,242.990908521119,0,-802.038876379885
28598,RoutingNode,118.539081122472,0,-816.547725909704
29622,RoutingNode,198.690519138708,0,270.479776884016
29623,RoutingNode,198.690519138708,0,270.479776884016
29624,RoutingNode,187.488026166677,0,273.150297187403
29625,RoutingNode,190.897503931787,0,266.050714429419
29626,RoutingNode,-36.227619649175,0,327.555221412941
29627,RoutingNode,190.897503931787,0,266.050714429419
29628,RoutingNode,187.488026166677,0,273.150297187403
30781,RoutingNode,694.018615031398,0,-328.943914699215
30782,RoutingNode,885.82674681313,0,-304.472370254848
30783,RoutingNode,878.216662932832,0,-309.112395935189
31018,RoutingNode,77.2803577381,0,-783.650941852017
31019,RoutingNode,83.9762926115246,0,-779.643490733712
32111,RoutingNode,84.1587813143226,0,-756.273455105096
32112,RoutingNode,90.1358363140092,0,-751.246868982572
33076,RoutingNode,-837.293578250532,0,105.509929405166
33077,RoutingNode,-844.809531637143,0,103.421936434356
33078,RoutingNode,-844.809531637143,0,103.421936434356
33079,RoutingNode,-988.355386123031,0,-294.454920692918
33080,RoutingNode,-996.914933705827,0,-299.367884294052
33081,RoutingNode,-826.42370622671,0,119.083888945003
33082,RoutingNode,-826.42370622671,0,119.083888945003
33083,RoutingNode,-835.693099716272,0,115.819128095217
33084,RoutingNode,-829.406595865983,0,110.89674534421
33153,RoutingNode,83.5871087623413,0,159.499835571718
33154,RoutingNode,83.5871087623413,0,159.499835571718
33155,RoutingNode,84.1994771666315,0,151.73503344179
33893,RoutingNode,809.378061838676,0,698.626544249381
33894,RoutingNode,812.521162307371,0,691.571706398257
34244,RoutingNode,-202.550029203497,0,560.812514643996
34245,RoutingNode,-200.296782317634,0,568.288736104426
34246,RoutingNode,-200.296782317634,0,568.288736104426
34269,RoutingNode,-866.617727834076,0,866.565811364735
34270,RoutingNode,-873.285962539922,0,870.63079103
34666,RoutingNode,143.84304528743,0,-429.792289651465
34667,RoutingNode,151.678975058577,0,-430.898231204353
34668,RoutingNode,151.678975058577,0,-430.898231204353
34892,RoutingNode,-829.406595865983,0,110.89674534421
34893,RoutingNode,-829.406595865983,0,110.89674534421
34894,RoutingNode,-835.693099716272,0,115.819128095217
34895,RoutingNode,-835.693099716272,0,115.819128095217
34896,RoutingNode,-826.211099501635,0,114.756491502301
34897,RoutingNode,-818.709895773971,0,111.171126668756
34898,RoutingNode,-818.709895773971,0,111.171126668756
35106,RoutingNode,-459.962928300467,0,-267.125878597124
55551,RoutingNode,-450.425061650451,0,-283.840911371252
55552,RoutingNode,-445.64796041869,0,-293.468041797935
55553,RoutingNode,-441.213022835902,0,-304.160427141059
55554,RoutingNode,-437.253859363433,0,-315.398844426691
55555,RoutingNode,-434.116237634478,0,-327.794824195579
55556,RoutingNode,-432.018167432156,0,-339.889884391047
55557,RoutingNode,-430.375119671358,0,-351.802889377149
55558,RoutingNode,-429.32263335793,0,-362.944362635387
55559,RoutingNode,-429.211530682392,0,-373.584631389808
55560,RoutingNode,-429.794268888323,0,-384.968705350808
55561,RoutingNode,-431.312717042411,0,-397.893409954857
55562,RoutingNode,-456.475651133914,0,-550.8682636661
55563,RoutingNode,-458.868003781993,0,-561.236594402342
55564,RoutingNode,-463.698854560998,0,-571.316765227219
55565,RoutingNode,-469.736326525621,0,-578.769276547292
55566,RoutingNode,-477.021400923875,0,-584.567726928082
55567,RoutingNode,-484.080356793692,0,-588.317466912164
55568,RoutingNode,-494.439672017549,0,-589.954350733905
35107,RoutingNode,-494.347411149511,0,-594.942996610243
55570,RoutingNode,-490.468765545864,0,-594.787927764182
55571,RoutingNode,-482.364451416967,0,-593.013813230114
55572,RoutingNode,-474.282483145013,0,-588.750827381172
55573,RoutingNode,-466.214900791505,0,-582.318862551196
55574,RoutingNode,-459.472884676263,0,-573.9890635888
55575,RoutingNode,-454.150191803539,0,-562.892568477004
55576,RoutingNode,-451.570939694114,0,-551.839760291051
55577,RoutingNode,-426.361612781819,0,-398.590953215706
55578,RoutingNode,-424.811909808305,0,-385.388345670319
55579,RoutingNode,-424.212562092262,0,-373.686184503476
55580,RoutingNode,-424.329467070013,0,-362.683038275248
55581,RoutingNode,-425.408456977879,0,-351.226467926124
55582,RoutingNode,-427.077690512576,0,-339.120671932039
55583,RoutingNode,-429.226000122528,0,-326.752913893913
55584,RoutingNode,-432.467343370868,0,-313.953415544691
55585,RoutingNode,-436.544008046823,0,-302.371488657106
55586,RoutingNode,-441.096690843504,0,-291.397789336522
55587,RoutingNode,-455.618008223193,0,-264.652610313342
35346,RoutingNode,361.759822173805,0,781.263774133659
55589,RoutingNode,361.556287046298,0,783.060310166153
55590,RoutingNode,360.842582457104,0,786.689431814713
55591,RoutingNode,358.537822146808,0,791.238284263055
55592,RoutingNode,355.437467735348,0,794.632270010354
55593,RoutingNode,352.824893767243,0,797.562311645653
55594,RoutingNode,351.213905812092,0,799.133548413535
55595,RoutingNode,349.258959213836,0,800.090261707641
55596,RoutingNode,345.438136328304,0,801.159151965824
55597,RoutingNode,336.998968748317,0,803.073057746418
55598,RoutingNode,331.941561328877,0,804.76876998522
55599,RoutingNode,328.060779490329,0,806.519687682958
55600,RoutingNode,243.161079259649,0,858.656718227777
35347,RoutingNode,241.245110844257,0,854.044663618279
55602,RoutingNode,246.645847074685,0,851.807322307883
55603,RoutingNode,325.695244127532,0,802.114663001148
55604,RoutingNode,330.114905418878,0,800.114381928078
55605,RoutingNode,335.648889018221,0,798.25877849378
55606,RoutingNode,344.215797655373,0,796.31086482822
55607,RoutingNode,347.514634562055,0,795.404396631779
55608,RoutingNode,348.326509900062,0,795.051521362278
55609,RoutingNode,349.182808194778,0,794.1366419764
55610,RoutingNode,351.733939613016,0,791.273121390972
55611,RoutingNode,354.431733694277,0,788.385209146626
55612,RoutingNode,356.11005266399,0,785.076000143619
55613,RoutingNode,356.793653543669,0,780.703007526959
35364,RoutingNode,-56.9935174627676,0,45.2057518673359
55615,RoutingNode,-41.5101310896285,0,34.031541314644
55616,RoutingNode,-7.31741319846849,0,6.05351030504175
55617,RoutingNode,-1.37356077942108,0,1.34708769780242
55618,RoutingNode,-9.8784702707317,0,-11.3224970645109
35365,RoutingNode,-6.68642393047135,0,-15.0850163298525
55620,RoutingNode,1.38434417384752,0,-8.09424591273753
55621,RoutingNode,3.35415475601791,0,2.97457220340266
55622,RoutingNode,-4.09654115810922,0,9.87790349869116
55623,RoutingNode,-54.067453301659,0,49.2597680347414
35378,RoutingNode,-1049.84888867526,0,96.0752025885386
55625,RoutingNode,-1046.2684120148,0,91.0326826839113
55626,RoutingNode,-1033.30495424603,0,90.8859729315314
55627,RoutingNode,-998.146972546505,0,102.908435200398
55628,RoutingNode,-939.834904481053,0,130.925947891849
55629,RoutingNode,-896.571390312003,0,174.487809452805
55630,RoutingNode,-887.865387532592,0,185.807171482281
55631,RoutingNode,-856.421893690574,0,256.527993147999
35379,RoutingNode,-861.379587946723,0,256.902490022014
55633,RoutingNode,-861.795376866677,0,251.011472176327
55634,RoutingNode,-892.118827443596,0,188.435526276345
55635,RoutingNode,-900.334279370664,0,177.780326109134
55636,RoutingNode,-942.73347865533,0,135.000045062537
55637,RoutingNode,-1000.04247152675,0,107.535214168091
55638,RoutingNode,-1034.15055778886,0,95.8139496612193
55639,RoutingNode,-1045.87386414918,0,98.7060487819692
35450,RoutingNode,-139.215004975372,0,968.128684609998
55641,RoutingNode,-78.6479799617592,0,978.032176051449
55642,RoutingNode,-75.9004560938752,0,978.64198478607
55643,RoutingNode,-71.6872974724166,0,980.75669070728
55644,RoutingNode,-68.3861788604154,0,983.179585974818
55645,RoutingNode,16.2405227804071,0,1047.89477429133
35451,RoutingNode,13.2131807922805,0,1051.8741177851
55647,RoutingNode,-52.0177369186128,0,1002.24872783817
55648,RoutingNode,-71.4049881997181,0,987.165409625324
55649,RoutingNode,-74.3069649911852,0,985.015486557178
55650,RoutingNode,-77.5657051660028,0,983.356530949571
55651,RoutingNode,-140.021784858475,0,973.063094079749
35458,RoutingNode,-1100.21760465186,0,78.7194999678647
55653,RoutingNode,-1079.79496862772,0,80.6415871272002
55654,RoutingNode,-1048.30687369267,0,97.7038834431973
55655,RoutingNode,-1043.40411616021,0,100.422458286398
55656,RoutingNode,-1035.86391841014,0,109.739530199789
55657,RoutingNode,-1027.79085250873,0,125.160287451237
55658,RoutingNode,-1006.06033770512,0,200.464001331145
55659,RoutingNode,-986.221896434034,0,222.598561212621
55660,RoutingNode,-965.090392269065,0,234.841079986054
55661,RoutingNode,-947.984683754711,0,242.121872933576
55662,RoutingNode,-932.088160623108,0,248.919197128752
55663,RoutingNode,-888.12111964566,0,254.117545244574
55664,RoutingNode,-858.72202562548,0,257.207172420011
55665,RoutingNode,-829.37785277411,0,253.064269950052
55666,RoutingNode,-805.083615480095,0,238.360768435136
55667,RoutingNode,-781.364835060602,0,216.233891899556
55668,RoutingNode,-770.753950699423,0,196.209302752758
55669,RoutingNode,-756.368256147191,0,172.32199544348
35459,RoutingNode,-752.073271228742,0,174.881883898048
55671,RoutingNode,-754.33824098089,0,178.682042864011
55672,RoutingNode,-766.404577146623,0,198.675666411711
55673,RoutingNode,-777.396875625662,0,219.276144013151
55674,RoutingNode,-802.069072237665,0,242.349819580398
55675,RoutingNode,-827.700336981492,0,257.774465356351
55676,RoutingNode,-858.62892415417,0,262.206305556469
55677,RoutingNode,-888.675799156648,0,259.086683061146
55678,RoutingNode,-933.375653154533,0,253.750590611126
55679,RoutingNode,-949.943915430511,0,246.722026326729
55680,RoutingNode,-967.329898239951,0,239.311495291858
55681,RoutingNode,-989.379988862209,0,226.474958020884
55682,RoutingNode,-1010.43468229694,0,202.88580012378
55683,RoutingNode,-1032.43054785171,0,127.023947056505
55684,RoutingNode,-1040.04674900039,0,112.47886009108
55685,RoutingNode,-1046.60812047188,0,104.26099399299
55686,RoutingNode,-1050.69432761899,0,102.097067226022
55687,RoutingNode,-1100.67399602462,0,83.6851538459884
35550,RoutingNode,-394.130664427902,0,38.0113717187755
55689,RoutingNode,-378.153150462423,0,38.6167972455073
55690,RoutingNode,-360.7117222113,0,37.4779724830528
55691,RoutingNode,-352.954730658777,0,35.2205991544906
55692,RoutingNode,-344.914994084397,0,35.9765185853618
55693,RoutingNode,-339.188740531028,0,40.8181730612101
55694,RoutingNode,-339.488628909982,0,48.3533917425226
55695,RoutingNode,-343.678569737177,0,53.6494552323938
55696,RoutingNode,-350.650718278152,0,54.5229393553649
55697,RoutingNode,-360.99285310226,0,43.7582915767068
35551,RoutingNode,-356.666799621297,0,41.3795649509353
55699,RoutingNode,-353.114547822434,0,48.0152923600309
55700,RoutingNode,-349.803184529225,0,49.5952942236178
55701,RoutingNode,-346.130299268255,0,49.2918156986052
55702,RoutingNode,-344.169686881292,0,46.5962075548969
55703,RoutingNode,-343.765070400248,0,42.8324235243074
55704,RoutingNode,-346.780781342368,0,40.6153587322078
55705,RoutingNode,-352.452830865421,0,40.1953450371894
55706,RoutingNode,-359.834952681923,0,42.4004998006362
55707,RoutingNode,-394.319068692677,0,43.0067681098376
35626,RoutingNode,-18.6179006279272,0,-371.194023849122
35627,RoutingNode,49.4072761364647,0,-415.423066624391
35674,RoutingNode,181.404015455349,0,950.953723461053
55711,RoutingNode,182.032011713556,0,952.860890084186
55712,RoutingNode,183.088324510412,0,954.192975939175
55713,RoutingNode,184.728966690701,0,955.176946138245
55714,RoutingNode,205.958714232218,0,956.471230412469
55715,RoutingNode,215.940878672741,0,972.48840811319
35675,RoutingNode,210.980435743453,0,972.478960648122
55717,RoutingNode,209.783299734784,0,965.634390418498
55718,RoutingNode,204.155773028061,0,961.134855934994
55719,RoutingNode,183.285730150819,0,959.964123625027
55720,RoutingNode,179.81594931426,0,957.973393981615
55721,RoutingNode,177.612211894986,0,955.198703071525
55722,RoutingNode,176.967928495517,0,948.161787077311
35710,RoutingNode,-82.2196317112944,0,446.828227936735
55724,RoutingNode,-84.6413581737298,0,472.83649937724
55725,RoutingNode,-85.4985026056208,0,479.752521980568
55726,RoutingNode,-86.6359011109708,0,484.993992220403
55727,RoutingNode,-88.6162825307577,0,488.987787250261
55728,RoutingNode,-105.58526264309,0,523.244278950736
55729,RoutingNode,-106.131824743967,0,525.537768092802
55730,RoutingNode,-105.663121930436,0,530.099333484455
55731,RoutingNode,-103.5803767003,0,536.191612327771
55732,RoutingNode,-82.3827634100468,0,594.122413752329
35711,RoutingNode,-87.9026400070243,0,593.666859818921
55734,RoutingNode,-90.0242710305562,0,588.070257357261
55735,RoutingNode,-108.297576255108,0,537.849330144566
55736,RoutingNode,-110.550323850702,0,531.155390959477
55737,RoutingNode,-111.121533291684,0,525.217130277128
55738,RoutingNode,-110.293556037622,0,521.561432162996
55739,RoutingNode,-93.0917101196292,0,486.758314690043
55740,RoutingNode,-91.3536387892019,0,483.337806482209
55741,RoutingNode,-90.4292041513341,0,478.92295446246
55742,RoutingNode,-87.1980423428255,0,446.36471873571
35788,RoutingNode,82.1057480628813,0,-942.281491348641
55744,RoutingNode,152.55471848532,0,-927.95704537036
35789,RoutingNode,157.55002024883,0,-922.138084553629
55746,RoutingNode,155.754020662528,0,-922.579407537537
55747,RoutingNode,83.9690862803187,0,-936.745874927541
35840,RoutingNode,138.34902548426,0,-428.335756913453
55749,RoutingNode,132.970007220918,0,-425.380915230398
55750,RoutingNode,132.093056926375,0,-422.867046428084
55751,RoutingNode,131.669611900614,0,-419.142287217604
55752,RoutingNode,131.97502703335,0,-414.04295499009
55753,RoutingNode,136.143849401338,0,-403.155666037565
55754,RoutingNode,138.407079957408,0,-397.482217261234
55755,RoutingNode,145.02612020395,0,-387.264863968853
35841,RoutingNode,146.652016742372,0,-377.899458430233
55757,RoutingNode,142.983705118014,0,-381.831855158838
55758,RoutingNode,136.684640527481,0,-389.706008855717
55759,RoutingNode,133.83947324131,0,-395.448263258052
55760,RoutingNode,131.485071177401,0,-401.340236209627
55761,RoutingNode,127.088361065146,0,-412.984420288162
55762,RoutingNode,126.671317073701,0,-419.272858360111
55763,RoutingNode,127.235023467519,0,-424.050055689519
55764,RoutingNode,128.9314786224,0,-428.328844462749
55765,RoutingNode,134.674336815868,0,-432.413407459048
35844,RoutingNode,91.7116366368043,0,614.959220359239
55767,RoutingNode,121.48661619019,0,669.784174037891
35845,RoutingNode,117.997995756231,0,673.339923475889
55769,RoutingNode,86.8141094913514,0,615.864004225955
35880,RoutingNode,87.4757839814443,0,989.25524939856
55771,RoutingNode,156.059206849055,0,1043.67504032725
35881,RoutingNode,150.393388043597,0,1045.56585888525
55773,RoutingNode,81.2475913741261,0,989.639578642831
35882,RoutingNode,-140.607639475443,0,741.873256687383
55775,RoutingNode,-142.147042693291,0,739.165589694804
55776,RoutingNode,-144.558676766791,0,733.431745904592
55777,RoutingNode,-148.008134788427,0,722.628333214468
55778,RoutingNode,-151.915977068412,0,710.02328825368
55779,RoutingNode,-156.322400623615,0,696.778048739391
55780,RoutingNode,-161.035597468251,0,683.623862613401
55781,RoutingNode,-166.434860881181,0,670.332719928033
55782,RoutingNode,-171.103832133531,0,659.465989507569
55783,RoutingNode,-172.436767284106,0,654.656215344518
55784,RoutingNode,-172.920183350589,0,649.768689590479
55785,RoutingNode,-172.373543205585,0,644.718180495698
55786,RoutingNode,-170.832191086111,0,640.412933496199
55787,RoutingNode,-168.024170473703,0,636.929157164466
55788,RoutingNode,-164.240108169484,0,634.567580675456
55789,RoutingNode,-159.855219542076,0,633.465420386542
55790,RoutingNode,-153.42075857416,0,633.517692873216
55791,RoutingNode,-146.390492395877,0,634.099025342301
55792,RoutingNode,-139.873623295564,0,635.145564049395
55793,RoutingNode,-133.773444340614,0,637.047278281779
55794,RoutingNode,-128.467327185505,0,639.853636387187
55795,RoutingNode,-123.353543627874,0,643.70924732743
55796,RoutingNode,-109.750561984915,0,659.359690975059
55797,RoutingNode,-79.1765303542935,0,694.573600809062
55798,RoutingNode,-33.1890872642223,0,748.424253628406
55799,RoutingNode,-26.3983823617169,0,756.99042595378
55800,RoutingNode,-24.2218308625457,0,760.885248120394
55801,RoutingNode,-22.7195141433798,0,765.155883227026
55802,RoutingNode,-2.5753835075873,0,834.247216362418
55803,RoutingNode,8.09933107449586,0,867.971047456622
55804,RoutingNode,16.3230016274318,0,874.606357680205
55805,RoutingNode,23.1446875430879,0,881.140211975395
55806,RoutingNode,28.5170038018566,0,890.281275498823
55807,RoutingNode,31.650834705846,0,902.193303660189
55808,RoutingNode,33.4591908586905,0,913.664323863426
55809,RoutingNode,33.3826464229552,0,922.670155540643
55810,RoutingNode,32.4125846760937,0,931.923869545737
55811,RoutingNode,30.3085394684421,0,941.628111446905
55812,RoutingNode,30.3151440238132,0,945.114704035988
55813,RoutingNode,32.4453806511857,0,948.956897559229
55814,RoutingNode,77.4903746402647,0,980.339654659125
35883,RoutingNode,70.3081170728707,0,982.166630138222
55816,RoutingNode,67.8078674816709,0,980.830959745831
55817,RoutingNode,28.6933452899585,0,952.261777382778
55818,RoutingNode,25.4840308868662,0,946.403248120611
55819,RoutingNode,25.3320633627393,0,941.143667880152
55820,RoutingNode,27.4750902495603,0,931.135739614855
55821,RoutingNode,28.3906959370274,0,922.38655309699
55822,RoutingNode,28.4728187448647,0,914.033231904081
55823,RoutingNode,26.7567603391437,0,903.217039999872
55824,RoutingNode,23.8990170739087,0,892.198095412247
55825,RoutingNode,19.2265432043012,0,884.246358292044
55826,RoutingNode,13.0075759582859,0,878.349077631306
55827,RoutingNode,3.96116041356568,0,870.777387347123
55828,RoutingNode,-7.35712459873124,0,835.708363903656
55829,RoutingNode,-27.4811380794182,0,766.681313491491
55830,RoutingNode,-28.7808697383013,0,762.93833470633
55831,RoutingNode,-30.5518481045734,0,759.774078648158
55832,RoutingNode,-37.048805609272,0,751.60270833107
55833,RoutingNode,-82.9654154326122,0,697.836168795065
55834,RoutingNode,-113.52629110368,0,662.637475229965
55835,RoutingNode,-126.763619759702,0,647.365937193297
55836,RoutingNode,-131.148767890887,0,644.073811234692
55837,RoutingNode,-135.694020228127,0,641.663704200203
55838,RoutingNode,-141.01364096391,0,640.013865572088
55839,RoutingNode,-146.991555606088,0,639.062766171286
55840,RoutingNode,-153.654428312809,0,638.512229733951
55841,RoutingNode,-159.274143951603,0,638.431540719172
55842,RoutingNode,-162.290904704334,0,639.171992239537
55843,RoutingNode,-164.710081446373,0,640.673060731457
55844,RoutingNode,-166.466316413548,0,642.849968240201
55845,RoutingNode,-167.497779435724,0,645.825848162695
55846,RoutingNode,-167.920220286037,0,649.787908152277
55847,RoutingNode,-167.522302598674,0,653.735326178743
55848,RoutingNode,-166.38783284633,0,657.804860155855
55849,RoutingNode,-161.821917903098,0,668.403793521725
55850,RoutingNode,-156.364904909572,0,681.839309161609
55851,RoutingNode,-151.596454288577,0,695.145433892483
55852,RoutingNode,-147.155682973543,0,708.493713106669
55853,RoutingNode,-143.238509668578,0,721.128107826033
55854,RoutingNode,-139.867545190125,0,731.701634772206
55855,RoutingNode,-136.66948436718,0,738.695215585356
35884,RoutingNode,-116.23457724389,0,745.496970961711
55857,RoutingNode,-118.173410037809,0,746.734772980542
55858,RoutingNode,-121.310486866797,0,749.730669589699
55859,RoutingNode,-122.861093875326,0,753.198119145928
55860,RoutingNode,-123.182610675367,0,756.739590241388
55861,RoutingNode,-122.72062821485,0,760.868631321371
55862,RoutingNode,-121.035243511853,0,764.732817954364
55863,RoutingNode,-118.220867257237,0,769.088804106521
55864,RoutingNode,-114.954612647034,0,773.685810476086
55865,RoutingNode,-111.984780315727,0,776.43171642781
55866,RoutingNode,-108.545136717024,0,777.994788467553
55867,RoutingNode,-105.173887863469,0,778.383015708652
55868,RoutingNode,-101.008299820258,0,777.546662882087
55869,RoutingNode,-96.1576169426374,0,775.154990037889
55870,RoutingNode,-92.2117918256828,0,772.482777539491
55871,RoutingNode,-88.4091903118614,0,769.096989598492
55872,RoutingNode,-86.2810443138192,0,766.16397144395
55873,RoutingNode,-85.142295036264,0,762.722120111505
55874,RoutingNode,-84.5817196058592,0,759.505036470833
55875,RoutingNode,-84.8812599929179,0,756.146402498876
55876,RoutingNode,-86.2617826956522,0,752.560332990818
55877,RoutingNode,-88.4026468931774,0,748.570712901023
55878,RoutingNode,-91.4561772263069,0,744.392465019881
55879,RoutingNode,-94.1616102886401,0,741.463057729114
55880,RoutingNode,-97.8133620590914,0,739.302046928846
55881,RoutingNode,-100.661072655411,0,738.614180064887
